t,Always Explain_mean,Always Explain_std,Always Update_mean,Always Update_std,Always Silent_mean,Always Silent_std,Random_mean,Random_std,Adaptive (TS)_mean,Adaptive (TS)_std
46,0.6166666666666667,0.42295258468165065,0.44999999999999984,0.49999999999999994,0.23333333333333334,0.4229525846816505,0.4816666666666665,0.47740327699848156,0.6783333333333331,0.4296671838631488
47,0.7166666666666668,0.3399346342395191,0.5166666666666664,0.49553562491061676,0.3333333333333333,0.47140452079103157,0.5016666666666665,0.46484465744542613,0.5166666666666665,0.47946729699624874
48,0.7500000000000002,0.3,0.7166666666666663,0.4229525846816508,0.43333333333333335,0.49553562491061676,0.33666666666666656,0.48061303445587994,0.5899999999999997,0.47738873049120045
49,0.6833333333333335,0.3726779962499649,0.6499999999999997,0.4582575694955839,0.4,0.48989794855663577,0.5349999999999999,0.4671099085511531,0.745,0.3594787893603739
50,0.6166666666666667,0.42295258468165065,0.7166666666666663,0.4229525846816507,0.4666666666666667,0.4988876515698589,0.5916666666666666,0.4387640469419627,0.4499999999999998,0.4914264950122245
51,0.44999999999999984,0.48989794855663554,0.5499999999999997,0.48989794855663554,0.5666666666666667,0.49553562491061676,0.6399999999999999,0.43673027526533276,0.6483333333333332,0.4087548844424438
52,0.7166666666666668,0.3399346342395191,0.6499999999999997,0.45825756949558394,0.23333333333333334,0.42295258468165065,0.3116666666666666,0.4691629662376272,0.5149999999999998,0.46728827647752225
53,0.6166666666666666,0.4229525846816505,0.5833333333333329,0.48189440982669873,0.23333333333333334,0.42295258468165065,0.5433333333333332,0.47129844283874117,0.5499999999999996,0.4701063709417263
54,0.7500000000000002,0.3,0.5833333333333329,0.4818944098266987,0.3333333333333333,0.4714045207910317,0.5099999999999999,0.4619523784980438,0.5566666666666665,0.4565693326928074
55,0.7833333333333335,0.24944382578492943,0.7166666666666663,0.42295258468165076,0.26666666666666666,0.4422166387140533,0.5749999999999998,0.46810789354592175,0.6066666666666666,0.43353841301037616
56,0.7500000000000001,0.3,0.3499999999999998,0.4898979485566357,0.23333333333333334,0.4229525846816505,0.588333333333333,0.4592899108648286,0.44666666666666643,0.4883532419149983
57,0.7166666666666668,0.3399346342395191,0.3833333333333332,0.495535624910617,0.3,0.45825756949558394,0.4583333333333332,0.46870092335684127,0.6966666666666667,0.3900712185685526
58,0.7833333333333335,0.2494438257849294,0.6833333333333329,0.4422166387140534,0.4,0.4898979485566357,0.5149999999999999,0.4704873359967656,0.6116666666666665,0.4516051618640139
59,0.6833333333333336,0.3726779962499649,0.6166666666666664,0.4714045207910317,0.3333333333333333,0.47140452079103157,0.4449999999999998,0.49199424115870827,0.6133333333333332,0.45550948276505604
60,0.6833333333333335,0.3726779962499649,0.6166666666666661,0.47140452079103173,0.3,0.45825756949558394,0.6516666666666667,0.4079385847022673,0.6666666666666665,0.4145948490862964
61,0.7833333333333335,0.24944382578492943,0.6166666666666665,0.47140452079103184,0.2,0.4000000000000001,0.5099999999999999,0.46911263750475385,0.7283333333333333,0.35182460908179175
62,0.65,0.4000000000000001,0.6166666666666664,0.4714045207910316,0.16666666666666666,0.3726779962499649,0.5966666666666666,0.4547771126851287,0.5166666666666665,0.4633812924819283
63,0.6833333333333335,0.3726779962499649,0.5166666666666665,0.49553562491061676,0.23333333333333334,0.42295258468165065,0.5716666666666665,0.4554637441358228,0.6449999999999998,0.418200510122437
